ID_Cliente;Genero;Jubilado;Pareja;Dependientes;Antigüedad;Abandono
3141;Male;0;No;No;20;No
3142;Female;0;No;No;33;No
3143;Female;0;No;No;59;No
3144;Male;1;Yes;No;31;No
3145;Female;1;No;No;30;Yes
3146;Female;0;No;No;3;No
3147;Male;0;No;Yes;4;Yes
3148;Male;0;Yes;No;71;No
3149;Male;0;No;Yes;40;No
3150;Female;0;Yes;Yes;54;No
3151;Female;1;Yes;No;72;No
3152;Female;1;Yes;No;50;Yes
3153;Male;0;Yes;Yes;41;No
3154;Male;0;Yes;No;72;No
3155;Male;0;No;No;27;No
3156;Male;0;Yes;No;72;No
3157;Female;0;No;No;17;Yes
3158;Male;0;No;No;25;No
3159;Male;0;Yes;Yes;62;No
3160;Female;1;No;No;1;No
3161;Female;0;No;No;13;No
3162;Female;1;Yes;Yes;47;Yes
3163;Male;0;No;No;8;Yes
3164;Male;0;No;No;10;No
3165;Female;1;No;No;1;Yes
3166;Female;0;No;No;1;No
3167;Female;0;Yes;Yes;72;No
3168;Male;0;Yes;Yes;62;No
3169;Male;1;No;No;18;No
3170;Male;0;Yes;Yes;22;No
3171;Male;0;No;Yes;9;No
3172;Male;0;Yes;No;72;No
3173;Male;0;No;No;9;No
3174;Female;0;Yes;Yes;24;No
3175;Male;0;No;No;57;Yes
3176;Female;0;No;No;70;No
3177;Female;0;Yes;Yes;69;No
3178;Female;0;No;No;22;No
3179;Male;0;Yes;No;71;No
3180;Male;0;No;No;7;Yes
3181;Male;0;No;No;22;Yes
3182;Female;1;Yes;No;53;No
3183;Female;0;No;No;4;No
3184;Male;0;No;No;18;Yes
3185;Female;0;Yes;Yes;49;No
3186;Male;0;Yes;No;64;No
3187;Male;0;No;No;26;Yes
3188;Female;0;No;No;23;No
3189;Male;0;No;Yes;28;No
3190;Female;0;No;No;2;Yes
3191;Female;0;No;No;1;Yes
3192;Female;0;No;No;46;No
3193;Male;1;No;No;5;Yes
3194;Female;0;No;No;16;Yes
3195;Male;0;No;No;15;No
3196;Female;0;Yes;Yes;70;Yes
3197;Female;1;Yes;No;27;Yes
3198;Male;1;Yes;No;65;No
3199;Female;0;No;No;1;Yes
3200;Female;0;No;No;2;Yes
3201;Female;0;No;No;24;No
3202;Female;0;No;No;3;No
3203;Female;0;No;No;1;Yes
3204;Male;1;No;No;9;Yes
3205;Male;0;No;No;5;Yes
3206;Female;0;Yes;Yes;38;No
3207;Male;0;Yes;No;65;Yes
3208;Male;0;Yes;Yes;6;No
3209;Female;0;Yes;Yes;42;No
3210;Male;0;No;No;22;No
3211;Male;0;Yes;Yes;67;No
3212;Male;1;Yes;No;59;No
3213;Male;0;Yes;No;22;Yes
3214;Male;0;Yes;Yes;51;Yes
3215;Male;1;Yes;No;72;No
3216;Female;0;No;No;7;No
3217;Female;1;No;No;23;No
3218;Male;1;Yes;No;51;No
3219;Female;1;No;No;23;No
3220;Female;0;No;No;25;No
3221;Male;0;No;No;6;No
3222;Female;0;Yes;No;3;Yes
3223;Male;0;Yes;Yes;72;No
3224;Female;0;Yes;Yes;41;No
3225;Male;0;No;No;13;No
3226;Male;0;Yes;No;21;No
3227;Male;0;No;No;37;No
3228;Female;0;No;No;60;No
3229;Female;0;Yes;Yes;36;No
3230;Female;0;Yes;Yes;35;No
3231;Female;0;No;No;1;No
3232;Male;0;No;No;54;Yes
3233;Male;0;Yes;Yes;1;Yes
3234;Female;0;No;No;15;Yes
3235;Female;0;Yes;Yes;26;Yes
3236;Male;0;Yes;Yes;33;No
3237;Female;0;No;No;7;No
3238;Male;0;No;No;4;No
3239;Male;0;No;No;34;No
3240;Male;1;No;No;16;Yes
3241;Female;0;No;No;54;No
3242;Male;0;No;No;1;Yes
3243;Male;0;No;No;55;Yes
3244;Male;0;Yes;Yes;71;No
3245;Female;0;No;No;12;No
3246;Female;0;Yes;Yes;68;No
3247;Female;0;No;No;28;No
3248;Male;0;No;No;52;No
3249;Female;0;Yes;Yes;2;No
3250;Female;0;Yes;No;6;Yes
3251;Female;0;Yes;Yes;10;No
3252;Male;0;Yes;Yes;53;No
3253;Male;0;Yes;Yes;57;No
3254;Male;1;Yes;No;13;No
3255;Male;0;Yes;No;36;No
3256;Male;1;No;No;64;No
3257;Female;0;No;No;57;No
3258;Female;0;Yes;Yes;71;No
3259;Male;0;No;No;1;No
3260;Female;0;Yes;No;48;No
3261;Male;0;No;No;1;No
3262;Female;0;Yes;No;67;No
3263;Male;0;No;No;1;Yes
3264;Female;1;Yes;No;7;Yes
3265;Male;1;Yes;No;60;No
3266;Female;1;No;No;5;Yes
3267;Male;0;Yes;Yes;9;No
3268;Male;0;Yes;No;72;No
3269;Female;0;No;No;70;No
3270;Female;0;Yes;No;66;No
3271;Male;0;No;No;4;Yes
3272;Female;0;No;No;1;No
3273;Male;0;Yes;No;22;Yes
3274;Female;1;No;No;26;Yes
3275;Female;0;No;No;29;Yes
3276;Female;0;No;No;3;No
3277;Male;0;Yes;Yes;52;No
3278;Male;0;Yes;No;61;No
3279;Female;0;No;No;17;No
3280;Male;0;Yes;Yes;68;No
3281;Male;0;Yes;Yes;24;Yes
3282;Male;0;Yes;Yes;51;No
3283;Male;0;Yes;No;67;Yes
3284;Male;0;No;No;69;No
3285;Male;0;No;No;14;No
3286;Female;0;Yes;No;62;No
3287;Female;1;No;No;50;No
3288;Female;0;Yes;No;71;No
3289;Female;0;No;No;1;Yes
3290;Female;1;No;No;1;Yes
3291;Female;0;No;No;48;No
3292;Male;0;No;No;2;Yes
3293;Male;0;Yes;No;72;No
3294;Female;0;Yes;Yes;47;No
3295;Female;0;No;No;25;Yes
3296;Male;0;Yes;Yes;54;No
3297;Female;0;No;No;51;No
3298;Female;0;Yes;Yes;66;No
3299;Male;0;No;No;18;No
3300;Female;0;Yes;Yes;33;No
3301;Male;0;No;No;3;No
3302;Male;0;No;No;4;Yes
3303;Female;0;Yes;Yes;1;No
3304;Male;0;Yes;No;49;No
3305;Female;0;Yes;Yes;72;No
3306;Male;0;Yes;Yes;2;No
3307;Male;0;No;No;1;No
3308;Male;0;Yes;No;11;No
3309;Female;0;Yes;Yes;3;No
3310;Male;0;No;No;15;Yes
3311;Female;0;No;No;1;Yes
3312;Female;0;Yes;No;15;Yes
3313;Female;0;No;No;52;No
3314;Male;0;Yes;No;15;No
3315;Male;0;Yes;Yes;8;No
3316;Female;1;Yes;Yes;34;Yes
3317;Female;1;No;No;1;Yes
3318;Female;0;No;No;2;Yes
3319;Male;0;No;No;4;Yes
3320;Female;0;Yes;Yes;64;No
3321;Male;0;Yes;Yes;50;No
3322;Male;0;Yes;No;22;No
3323;Female;0;No;No;40;No
3324;Female;0;No;No;30;No
3325;Female;0;No;No;14;No
3326;Male;0;No;No;22;Yes
3327;Female;0;No;No;14;Yes
3328;Female;0;No;No;3;No
3329;Female;0;No;No;14;Yes
3330;Male;0;No;No;1;Yes
3331;Male;0;No;No;1;No
3332;Female;0;No;No;6;Yes
3333;Male;0;No;No;41;Yes
3334;Male;1;Yes;No;10;Yes
3335;Male;0;No;No;4;No
3336;Male;0;No;Yes;10;Yes
3337;Male;0;Yes;No;20;Yes
3338;Female;0;Yes;No;19;No
3339;Female;0;No;No;1;No
3340;Male;0;Yes;Yes;67;No
3341;Male;1;No;No;5;Yes
3342;Female;1;No;No;22;Yes
3343;Female;0;No;No;8;No
3344;Male;0;No;No;52;No
3345;Male;0;No;No;59;No
3346;Male;0;No;No;5;Yes
3347;Female;0;Yes;No;68;No
3348;Male;0;Yes;No;1;Yes
3349;Female;0;No;No;2;Yes
3350;Female;0;Yes;No;47;No
3351;Male;0;Yes;Yes;8;No
3352;Female;1;Yes;No;42;No
3353;Male;0;No;No;30;No
3354;Male;0;Yes;No;13;Yes
3355;Male;0;No;No;8;Yes
3356;Female;0;Yes;Yes;1;Yes
3357;Female;0;Yes;No;53;No
3358;Female;1;No;No;7;No
3359;Male;0;No;No;52;No
3360;Male;0;No;Yes;1;Yes
3361;Male;1;Yes;No;32;Yes
3362;Female;0;No;No;15;Yes
3363;Female;0;No;No;46;No
3364;Male;0;Yes;No;17;No
3365;Male;0;Yes;Yes;51;No
3366;Male;0;Yes;No;63;No
3367;Male;0;No;No;15;No
3368;Male;0;Yes;Yes;69;No
3369;Female;0;Yes;Yes;57;No
3370;Female;0;Yes;Yes;68;No
3371;Female;0;No;Yes;22;No
3372;Male;0;No;No;1;No
3373;Male;0;No;No;10;No
3374;Male;0;No;No;32;No
3375;Male;0;Yes;No;72;No
3376;Female;0;Yes;Yes;57;No
3377;Male;0;Yes;No;65;Yes
3378;Female;0;Yes;Yes;18;No
3379;Female;0;No;No;18;No
3380;Female;1;No;No;15;Yes
3381;Male;0;No;No;14;No
3382;Male;0;No;No;2;Yes
3383;Male;0;No;No;1;Yes
3384;Male;0;No;No;1;No
3385;Male;0;No;No;63;No
3386;Female;0;Yes;Yes;48;No
3387;Male;0;Yes;Yes;7;Yes
3388;Male;0;No;No;2;Yes
3389;Female;0;No;No;32;No
3390;Female;0;Yes;No;51;No
3391;Male;0;No;Yes;31;Yes
3392;Female;0;No;No;25;No
3393;Female;0;Yes;Yes;14;No
3394;Female;0;Yes;No;30;No
3395;Female;0;Yes;Yes;72;No
3396;Female;0;Yes;No;56;No
3397;Male;0;Yes;No;72;No
3398;Male;0;Yes;Yes;53;No
3399;Female;0;Yes;Yes;8;No
3400;Male;0;Yes;No;50;No
3401;Male;0;No;No;20;Yes
3402;Male;0;No;No;1;Yes
3403;Male;0;No;Yes;60;No
3404;Female;0;No;No;68;No
3405;Female;0;No;No;50;No
3406;Male;0;No;Yes;23;No
3407;Male;0;Yes;No;61;No
3408;Female;0;Yes;Yes;67;No
3409;Male;0;Yes;No;72;No
3410;Male;0;Yes;Yes;8;No
3411;Male;0;Yes;No;10;No
3412;Male;0;Yes;No;62;No
3413;Female;0;No;No;1;No
3414;Female;0;No;No;63;No
3415;Female;0;Yes;Yes;41;No
3416;Male;1;Yes;No;72;No
3417;Female;0;Yes;No;1;Yes
3418;Female;0;No;No;3;Yes
3419;Female;0;Yes;Yes;71;No
3420;Male;0;No;Yes;1;Yes
3421;Male;0;No;No;1;No
3422;Female;0;No;Yes;62;No
3423;Female;0;Yes;Yes;47;No
3424;Male;0;Yes;Yes;27;No
3425;Female;0;Yes;No;61;No
3426;Female;1;No;No;45;No
3427;Female;0;No;No;3;Yes
3428;Female;0;Yes;Yes;2;No
3429;Male;1;No;No;37;Yes
3430;Female;0;Yes;No;38;No
3431;Male;0;Yes;Yes;59;No
3432;Female;0;No;No;2;Yes
3433;Female;0;Yes;No;64;No
3434;Female;0;Yes;No;72;No
3435;Male;0;No;No;51;No
3436;Male;0;No;No;27;No
3437;Male;0;No;No;5;No
3438;Female;0;Yes;Yes;72;No
3439;Female;0;Yes;Yes;10;Yes
3440;Male;0;No;No;5;Yes
3441;Male;0;No;No;22;No
3442;Female;1;No;No;37;Yes
3443;Female;0;No;No;42;No
3444;Male;1;No;No;8;Yes
3445;Female;0;Yes;Yes;72;No
3446;Female;0;No;Yes;4;No
3447;Male;0;Yes;Yes;72;No
3448;Male;1;No;No;68;No
3449;Male;0;No;No;58;No
3450;Female;0;No;No;1;No
3451;Male;0;Yes;No;59;Yes
3452;Female;0;Yes;No;25;No
3453;Female;0;No;No;1;Yes
3454;Male;0;Yes;Yes;72;No
3455;Female;0;Yes;No;32;No
3456;Female;0;Yes;Yes;59;No
3457;Female;0;No;No;35;No
3458;Male;0;No;Yes;53;No
3459;Female;0;Yes;Yes;46;No
3460;Female;1;Yes;No;25;Yes
3461;Female;0;No;No;43;No
3462;Female;0;Yes;Yes;52;No
3463;Male;0;No;No;43;No
3464;Female;0;Yes;Yes;23;No
3465;Female;0;Yes;Yes;11;No
3466;Male;0;Yes;No;56;No
3467;Female;0;No;No;14;No
3468;Female;0;Yes;Yes;12;Yes
3469;Female;0;No;No;4;No
3470;Female;0;No;No;7;Yes
3471;Male;0;No;No;8;Yes
3472;Female;1;No;No;43;Yes
3473;Male;0;No;No;3;No
3474;Male;0;No;No;4;Yes
3475;Male;0;Yes;Yes;47;No
3476;Female;1;Yes;No;26;No
3477;Female;0;Yes;Yes;69;No
3478;Male;0;No;No;2;Yes
3479;Female;0;Yes;Yes;11;No
3480;Female;0;Yes;No;12;No
3481;Male;0;No;No;1;Yes
3482;Male;0;No;No;20;No
3483;Female;0;No;No;53;No
3484;Female;0;Yes;Yes;20;No
3485;Male;1;No;No;5;No
3486;Male;1;No;No;15;Yes
3487;Male;0;Yes;No;58;No
3488;Female;1;No;No;44;No
3489;Female;1;No;No;4;No
3490;Male;0;No;No;8;Yes
3491;Female;0;Yes;Yes;71;No
3492;Female;1;No;No;26;Yes
3493;Male;0;Yes;Yes;2;No
3494;Male;0;Yes;No;48;No
3495;Female;0;No;No;1;No
3496;Female;0;No;No;34;No
3497;Male;0;No;No;4;Yes
3498;Female;0;No;No;9;Yes
3499;Male;0;Yes;No;53;No
3500;Male;0;No;No;46;No
3501;Female;0;No;No;72;No
3502;Female;0;No;No;3;No
3503;Male;0;Yes;Yes;1;No
3504;Female;0;No;Yes;67;No
3505;Female;0;No;No;4;No
3506;Male;0;Yes;Yes;26;No
3507;Female;0;No;No;1;Yes
3508;Female;0;Yes;Yes;4;Yes
3509;Male;1;No;No;27;No
3510;Female;0;Yes;Yes;64;No
3511;Male;0;Yes;No;29;Yes
3512;Male;0;Yes;Yes;24;No
3513;Female;0;No;No;4;Yes
3514;Male;0;Yes;Yes;50;No
3515;Male;0;No;No;1;No
3516;Female;0;No;No;1;Yes
3517;Male;1;Yes;No;59;Yes
3518;Female;1;No;No;2;No
3519;Female;0;No;Yes;16;No
3520;Female;0;Yes;No;55;Yes
3521;Male;0;Yes;Yes;59;No
3522;Female;0;Yes;Yes;45;No
3523;Female;0;No;No;19;No
3524;Male;0;No;No;1;No
3525;Male;0;Yes;Yes;42;No
3526;Male;0;No;Yes;8;No
3527;Female;0;Yes;Yes;17;No
3528;Male;0;Yes;Yes;62;No
3529;Male;0;No;No;2;No
3530;Male;0;Yes;Yes;41;No
3531;Female;0;Yes;No;68;No
3532;Male;0;Yes;No;30;No
3533;Female;0;Yes;Yes;59;No
3534;Female;0;Yes;No;65;No
3535;Female;0;No;No;20;No
3536;Male;0;No;No;40;No
3537;Male;0;No;No;24;No
3538;Male;1;Yes;No;11;Yes
3539;Male;0;Yes;No;35;No
3540;Male;0;Yes;Yes;34;No
3541;Female;0;Yes;Yes;51;No
3542;Male;0;No;No;21;No
3543;Female;0;Yes;Yes;67;No
3544;Male;1;Yes;No;60;No
3545;Female;0;Yes;Yes;71;No
3546;Female;0;Yes;Yes;57;No
3547;Female;0;Yes;Yes;69;No
3548;Male;1;Yes;No;6;No
3549;Female;0;Yes;Yes;46;No
3550;Male;0;Yes;Yes;25;No
3551;Male;0;No;No;2;No
3552;Female;0;No;No;5;Yes
3553;Female;0;No;No;41;Yes
3554;Male;0;Yes;Yes;63;No
3555;Male;0;Yes;Yes;2;Yes
3556;Male;0;No;No;16;No
3557;Male;0;No;No;9;No
3558;Male;0;No;No;39;Yes
3559;Female;0;No;No;2;Yes
3560;Female;0;No;Yes;4;No
3561;Male;0;Yes;No;35;No
3562;Female;0;No;No;37;No
3563;Female;1;No;No;56;No
3564;Male;0;No;No;27;No
3565;Male;0;Yes;No;38;No
3566;Female;0;Yes;Yes;16;No
3567;Female;1;No;No;1;Yes
3568;Male;0;No;No;72;No
3569;Male;0;No;No;2;Yes
3570;Female;0;No;No;60;No
3571;Male;0;Yes;No;72;No
3572;Female;0;No;No;4;No
3573;Male;1;No;No;20;No
3574;Male;1;No;No;20;Yes
3575;Female;0;Yes;Yes;57;No
3576;Male;0;Yes;Yes;65;No
3577;Female;0;Yes;No;2;Yes
3578;Female;0;No;No;32;No
3579;Male;0;Yes;Yes;45;No
3580;Male;1;No;No;2;No
3581;Male;0;Yes;No;34;No
3582;Male;0;No;No;47;No
3583;Male;0;No;No;2;Yes
3584;Female;0;Yes;Yes;72;No
3585;Male;0;No;No;18;No
3586;Male;0;Yes;No;7;Yes
3587;Male;1;No;No;6;No
3588;Female;0;No;No;36;No
3589;Male;0;Yes;Yes;35;No
3590;Male;0;Yes;No;10;Yes
3591;Female;0;No;No;10;No
3592;Female;0;No;No;4;No
3593;Female;0;No;No;47;No
3594;Male;0;Yes;No;52;No
3595;Female;0;Yes;Yes;4;No
3596;Female;1;Yes;Yes;68;No
3597;Female;0;No;No;72;No
3598;Male;1;No;No;21;No
3599;Female;0;Yes;Yes;64;No
3600;Female;0;Yes;Yes;5;Yes
3601;Female;0;No;No;3;Yes
3602;Male;0;No;No;1;Yes
3603;Female;0;Yes;Yes;55;No
3604;Male;0;No;No;1;Yes
3605;Male;0;Yes;No;18;No
3606;Male;1;No;No;27;Yes
3607;Female;0;Yes;No;23;No
3608;Female;0;Yes;Yes;6;Yes
3609;Male;0;No;No;1;Yes
3610;Male;0;Yes;Yes;10;No
3611;Female;0;Yes;Yes;24;No
3612;Male;0;No;No;35;No
3613;Female;0;No;No;20;No
3614;Female;0;No;No;7;No
3615;Male;0;No;No;62;No
3616;Female;1;No;No;6;No
3617;Male;1;No;No;24;No
3618;Female;0;Yes;Yes;69;No
3619;Female;1;Yes;Yes;48;No
3620;Female;0;No;Yes;35;No
3621;Male;0;No;No;10;No
3622;Male;0;No;No;24;No
3623;Female;1;No;No;57;No
3624;Female;0;No;No;68;No
3625;Male;0;No;No;69;No
3626;Male;0;Yes;No;12;No
3627;Female;0;Yes;Yes;24;No
3628;Female;0;No;Yes;12;No
3629;Female;0;No;Yes;35;No
3630;Male;1;Yes;No;23;No
3631;Male;0;No;No;19;Yes
3632;Female;0;Yes;Yes;67;No
3633;Female;0;Yes;No;35;No
3634;Male;0;No;No;8;Yes
3635;Male;0;No;No;2;Yes
3636;Male;0;Yes;Yes;6;No
3637;Female;0;No;No;18;Yes
3638;Male;0;No;No;17;No
3639;Male;0;No;No;65;No
3640;Male;1;Yes;No;25;Yes
3641;Male;1;No;No;2;Yes
3642;Female;0;No;No;51;No
3643;Male;0;Yes;Yes;72;No
3644;Male;0;No;No;44;No
3645;Female;0;No;No;42;No
3646;Male;0;No;No;35;No
3647;Male;0;Yes;Yes;53;No
3648;Female;0;Yes;Yes;34;No
3649;Male;0;No;No;50;No
3650;Female;0;No;No;1;No
3651;Female;0;No;No;5;Yes
3652;Female;0;No;No;7;Yes
3653;Male;0;Yes;No;72;No
3654;Male;1;Yes;No;57;Yes
3655;Female;0;Yes;Yes;72;No
3656;Male;0;No;Yes;17;No
3657;Female;0;Yes;No;72;No
3658;Female;0;No;No;66;No
3659;Female;0;No;No;1;Yes
3660;Male;0;No;No;31;No
3661;Female;0;Yes;Yes;72;No
3662;Female;0;No;No;65;No
3663;Female;0;Yes;Yes;69;No
3664;Female;0;Yes;No;65;No
3665;Female;1;Yes;No;2;Yes
3666;Male;0;Yes;No;24;No
3667;Male;0;No;No;5;No
3668;Male;0;No;No;4;No
3669;Male;0;No;No;19;No
3670;Male;0;No;No;61;No
3671;Male;0;Yes;Yes;70;No
3672;Male;0;No;No;10;Yes
3673;Male;1;No;Yes;7;No
3674;Male;0;Yes;Yes;4;Yes
3675;Male;0;Yes;No;15;Yes
3676;Female;0;No;No;10;No
3677;Male;0;No;No;1;Yes
3678;Female;1;Yes;No;48;Yes
3679;Male;0;No;No;22;No
3680;Female;1;Yes;No;67;No
3681;Female;0;No;Yes;14;No
3682;Female;0;Yes;No;45;No
3683;Male;1;Yes;No;67;No
3684;Male;0;Yes;No;67;No
3685;Male;0;No;No;10;Yes
3686;Female;0;Yes;No;37;No
3687;Female;1;Yes;No;65;No
3688;Male;0;No;No;65;No
3689;Male;1;No;No;1;Yes
3690;Male;0;Yes;No;69;No
3691;Male;0;Yes;Yes;72;No
3692;Male;0;Yes;No;36;No
3693;Female;0;No;No;24;No
3694;Male;0;Yes;Yes;13;Yes
3695;Male;0;No;No;64;No
3696;Male;0;No;No;1;Yes
3697;Female;0;No;No;6;No
3698;Male;0;Yes;Yes;13;No
3699;Female;0;Yes;Yes;59;No
3700;Female;0;No;No;55;No
3701;Female;0;No;No;1;Yes
3702;Male;0;Yes;Yes;25;No
3703;Female;1;Yes;No;62;No
3704;Male;0;Yes;Yes;50;Yes
3705;Female;0;No;No;2;Yes
3706;Male;0;Yes;No;72;No
3707;Female;0;No;No;66;No
3708;Female;0;Yes;Yes;65;No
3709;Male;0;Yes;Yes;72;No
3710;Male;0;Yes;Yes;25;Yes
3711;Male;1;Yes;No;67;No
3712;Male;0;Yes;No;72;Yes
3713;Female;0;No;No;44;No
3714;Female;0;Yes;Yes;8;No
3715;Female;1;Yes;Yes;57;No
3716;Female;0;Yes;Yes;5;No
3717;Female;0;Yes;No;4;No
3718;Female;0;No;No;65;No
3719;Male;0;No;No;4;Yes
3720;Male;0;Yes;Yes;7;No
3721;Male;0;No;No;48;No
3722;Female;0;Yes;No;53;Yes
3723;Male;1;No;No;8;Yes
3724;Male;0;Yes;No;59;No
3725;Male;0;No;No;51;No
3726;Female;1;Yes;No;1;Yes
3727;Male;0;No;No;41;No
3728;Female;0;Yes;No;53;No
3729;Male;0;Yes;Yes;41;No
3730;Female;0;No;No;12;No
3731;Male;1;Yes;No;70;No
3732;Female;0;No;No;1;Yes
3733;Female;0;No;No;15;No
3734;Male;0;No;No;68;No
3735;Male;0;Yes;Yes;72;No
3736;Female;0;Yes;Yes;70;No
3737;Female;0;Yes;Yes;46;No
3738;Female;0;Yes;No;21;No
3739;Female;1;Yes;No;72;No
3740;Male;1;No;No;45;No
3741;Female;0;No;Yes;17;Yes
3742;Female;0;Yes;No;70;No
3743;Male;0;No;No;23;No
3744;Male;0;Yes;Yes;1;Yes
3745;Male;0;No;No;33;Yes
3746;Female;1;No;No;1;No
3747;Female;0;Yes;Yes;37;No
3748;Female;0;No;No;2;No
3749;Male;0;Yes;Yes;21;No
3750;Female;1;No;No;52;No
3751;Male;0;No;No;44;No
3752;Male;0;No;Yes;30;No
3753;Female;0;No;Yes;18;No
3754;Male;0;No;No;2;Yes
3755;Female;0;No;No;1;Yes
3756;Female;0;Yes;Yes;30;No
3757;Female;0;No;No;10;No
3758;Male;1;Yes;Yes;56;Yes
3759;Female;0;No;No;72;No
3760;Female;0;Yes;No;50;No
3761;Female;0;No;No;16;No
3762;Male;0;Yes;No;67;Yes
3763;Male;0;No;No;71;No
3764;Female;0;No;No;1;Yes
3765;Female;0;No;No;22;Yes
3766;Male;0;No;No;1;No
3767;Male;0;No;No;12;No
3768;Female;0;Yes;Yes;1;Yes
3769;Male;0;Yes;Yes;43;No
3770;Female;1;Yes;No;50;No
3771;Female;0;Yes;Yes;64;No
3772;Female;1;No;No;60;Yes
3773;Male;1;No;No;8;No
3774;Female;1;No;No;2;Yes
3775;Male;1;Yes;No;61;No
3776;Male;1;Yes;No;13;Yes
3777;Female;0;No;Yes;23;No
3778;Male;0;No;No;5;No
3779;Male;1;Yes;No;46;Yes
3780;Female;0;Yes;Yes;25;No
3781;Male;0;Yes;Yes;33;No
3782;Female;1;Yes;No;53;No
3783;Male;0;Yes;Yes;23;No
3784;Male;1;Yes;No;29;Yes
3785;Male;0;Yes;No;70;No
3786;Male;0;Yes;No;1;Yes
3787;Male;0;No;No;68;No
3788;Female;0;Yes;No;65;No
3789;Female;1;Yes;No;28;No
3790;Female;0;No;No;19;Yes
3791;Male;0;Yes;Yes;12;No
3792;Female;0;No;No;35;No
3793;Female;0;No;No;1;Yes
3794;Female;0;No;No;21;No
3795;Male;0;No;No;10;Yes
3796;Female;0;No;No;31;No
3797;Female;1;Yes;No;3;Yes
3798;Male;0;No;Yes;62;No
3799;Male;0;No;No;11;No
3800;Male;0;No;Yes;1;No
3801;Female;0;No;No;37;Yes
3802;Male;0;No;Yes;28;Yes
3803;Female;0;Yes;Yes;6;No
3804;Male;0;No;No;12;Yes
3805;Female;0;No;No;13;Yes
3806;Male;0;No;No;2;Yes
3807;Male;0;No;No;1;No
3808;Male;1;Yes;No;9;No
3809;Male;0;No;No;21;No
3810;Female;0;No;Yes;28;No
3811;Male;0;Yes;Yes;67;No
3812;Female;1;Yes;No;58;Yes
3813;Male;0;No;No;15;No
3814;Female;0;No;No;4;Yes
3815;Female;0;No;No;25;No
3816;Male;0;No;No;67;No
3817;Female;0;No;No;4;No
3818;Male;0;No;No;1;No
3819;Female;0;No;No;9;Yes
3820;Female;0;Yes;Yes;58;No
3821;Female;0;No;No;18;No
3822;Female;1;Yes;No;60;No
3823;Female;0;Yes;No;14;No
3824;Female;0;Yes;No;61;No
3825;Male;0;No;No;44;No
3826;Male;0;No;No;59;Yes
3827;Male;0;No;No;25;Yes
3828;Female;0;Yes;Yes;64;No
3829;Female;0;No;No;53;No
3830;Male;0;No;No;72;No
3831;Female;1;No;No;54;Yes
3832;Female;0;Yes;No;52;No
3833;Male;1;Yes;No;30;No
3834;Male;0;No;No;39;No
3835;Male;0;Yes;Yes;21;Yes
3836;Male;0;No;No;39;No
3837;Female;0;Yes;Yes;45;No
3838;Male;0;Yes;No;23;Yes
3839;Male;0;No;No;3;No
3840;Female;1;No;No;43;No
3841;Male;0;No;No;3;No
3842;Male;0;No;No;13;No
3843;Male;0;Yes;Yes;72;No
3844;Male;1;Yes;Yes;1;Yes
3845;Male;1;Yes;No;33;No
3846;Male;0;No;No;6;No
3847;Male;1;No;No;21;Yes
3848;Male;0;No;No;7;No
3849;Female;0;Yes;Yes;5;No
3850;Male;0;Yes;Yes;2;No
3851;Male;0;No;No;17;No
3852;Female;1;No;No;60;No
3853;Female;0;No;Yes;44;No
3854;Male;0;No;No;72;No
3855;Female;0;Yes;No;3;No
3856;Female;0;Yes;No;11;Yes
3857;Male;0;No;No;1;Yes
3858;Male;0;Yes;No;57;No
3859;Female;0;No;No;19;No
3860;Female;0;Yes;Yes;41;No
3861;Male;0;Yes;No;13;Yes
3862;Male;0;Yes;No;4;Yes
3863;Male;0;Yes;Yes;62;No
3864;Male;0;No;No;35;No
3865;Female;0;Yes;No;34;Yes
3866;Male;0;No;No;55;No
3867;Female;0;No;No;71;No
3868;Male;0;No;No;12;No
3869;Female;0;Yes;Yes;71;No
3870;Female;1;Yes;No;70;No
3871;Female;0;Yes;Yes;5;Yes
3872;Male;0;No;No;4;No
3873;Male;1;No;No;5;No
3874;Female;0;Yes;No;61;No
3875;Male;0;No;Yes;3;No
3876;Female;0;No;No;48;Yes
3877;Female;0;Yes;Yes;71;No
3878;Female;1;No;No;4;Yes
3879;Male;0;No;No;1;Yes
3880;Female;0;Yes;Yes;23;No
3881;Female;0;No;No;36;No
3882;Female;0;Yes;Yes;72;No
3883;Male;0;Yes;No;11;No
3884;Female;1;No;No;8;Yes
3885;Male;0;No;No;24;No
3886;Female;0;Yes;Yes;45;Yes
3887;Female;0;Yes;Yes;33;Yes
3888;Female;0;No;No;29;No
3889;Male;0;Yes;Yes;72;No
3890;Female;0;No;No;9;No
3891;Female;0;Yes;Yes;18;No
3892;Female;0;Yes;Yes;16;No
3893;Female;1;No;No;4;Yes
3894;Female;0;Yes;Yes;48;No
3895;Female;0;Yes;Yes;72;No
3896;Male;0;No;No;21;No
3897;Female;0;Yes;No;72;No
3898;Male;0;Yes;No;16;No
3899;Male;0;Yes;Yes;7;No
3900;Male;0;Yes;No;17;Yes
3901;Female;0;No;No;26;No
3902;Male;0;No;No;1;No
3903;Male;0;Yes;No;1;Yes
3904;Male;0;No;No;42;No
3905;Female;0;Yes;No;49;No
3906;Male;0;Yes;Yes;47;No
3907;Female;0;Yes;Yes;17;Yes
3908;Female;1;No;No;47;Yes
3909;Female;0;No;No;37;No
3910;Male;0;Yes;No;14;No
3911;Male;0;Yes;No;24;Yes
